algorithm,graph,runtime,batch_size,num_threads,iterations
one_phase_parallel_optimized_iterator,./graphs/web-Stanford/web-Stanford.txt,509.524648ms,0,4,220
one_phase_parallel_optimized_iterator,./graphs/web-Stanford/web-Stanford.txt,497.695994ms,0,6,228
one_phase_parallel_optimized_iterator,./graphs/web-BerkStan/web-BerkStan.txt,2.893839627s,0,1,279
one_phase_parallel_optimized_iterator,./graphs/web-BerkStan/web-BerkStan.txt,1.844680736s,0,2,279
one_phase_parallel_optimized_iterator,./graphs/web-BerkStan/web-BerkStan.txt,1.546843432s,0,3,279
one_phase_parallel_optimized_iterator,./graphs/web-BerkStan/web-BerkStan.txt,1.449731011s,0,4,279
one_phase_parallel_optimized_iterator,./graphs/web-BerkStan/web-BerkStan.txt,1.499019588s,0,6,279
one_phase_parallel_optimized_iterator,./graphs/web-Google/web-Google.txt,863.26439ms,0,1,15
one_phase_parallel_optimized_iterator,./graphs/web-Google/web-Google.txt,480.061697ms,0,2,15
one_phase_parallel_optimized_iterator,./graphs/web-Google/web-Google.txt,370.828448ms,0,3,14
one_phase_parallel_optimized_iterator,./graphs/web-Google/web-Google.txt,322.210599ms,0,4,15
one_phase_parallel_optimized_iterator,./graphs/web-Google/web-Google.txt,303.916812ms,0,6,16
one_phase_parallel_optimized_iterator,./graphs/web-NotreDame/web-NotreDame.txt,251.654539ms,0,1,36
one_phase_parallel_optimized_iterator,./graphs/web-NotreDame/web-NotreDame.txt,184.71981ms,0,2,34
one_phase_parallel_optimized_iterator,./graphs/web-NotreDame/web-NotreDame.txt,161.656848ms,0,3,32
one_phase_parallel_optimized_iterator,./graphs/web-NotreDame/web-NotreDame.txt,136.399914ms,0,4,32
one_phase_parallel_optimized_iterator,./graphs/web-NotreDame/web-NotreDame.txt,147.749005ms,0,6,34
one_phase_optimized_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.048969549s,256,1,218
one_phase_optimized_threadpool,./graphs/web-Stanford/web-Stanford.txt,612.706046ms,256,2,220
one_phase_optimized_threadpool,./graphs/web-Stanford/web-Stanford.txt,528.799445ms,256,3,219
one_phase_optimized_threadpool,./graphs/web-Stanford/web-Stanford.txt,492.759207ms,256,4,222
one_phase_optimized_threadpool,./graphs/web-Stanford/web-Stanford.txt,503.705816ms,256,6,227
one_phase_optimized_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,2.888827078s,256,1,279
one_phase_optimized_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,1.763228588s,256,2,279
one_phase_optimized_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,1.561835101s,256,3,279
one_phase_optimized_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,1.491741969s,256,4,279
one_phase_optimized_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,1.534701755s,256,6,279
one_phase_optimized_threadpool,./graphs/web-Google/web-Google.txt,857.728002ms,256,1,15
one_phase_optimized_threadpool,./graphs/web-Google/web-Google.txt,476.979198ms,256,2,14
one_phase_optimized_threadpool,./graphs/web-Google/web-Google.txt,347.536442ms,256,3,13
one_phase_optimized_threadpool,./graphs/web-Google/web-Google.txt,307.057321ms,256,4,14
one_phase_optimized_threadpool,./graphs/web-Google/web-Google.txt,321.722243ms,256,6,16
one_phase_optimized_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,252.511773ms,256,1,36
one_phase_optimized_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,219.302081ms,256,2,35
one_phase_optimized_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,154.728382ms,256,3,33
one_phase_optimized_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,138.096557ms,256,4,32
one_phase_optimized_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,143.339738ms,256,6,32
one_phase_optimized_threads,./graphs/web-Stanford/web-Stanford.txt,1.011458369s,256,1,218
one_phase_optimized_threads,./graphs/web-Stanford/web-Stanford.txt,611.001471ms,256,2,221
one_phase_optimized_threads,./graphs/web-Stanford/web-Stanford.txt,512.895785ms,256,3,218
one_phase_optimized_threads,./graphs/web-Stanford/web-Stanford.txt,501.603315ms,256,4,229
one_phase_optimized_threads,./graphs/web-Stanford/web-Stanford.txt,522.03955ms,256,6,234
one_phase_optimized_threads,./graphs/web-BerkStan/web-BerkStan.txt,2.877492272s,256,1,279
one_phase_optimized_threads,./graphs/web-BerkStan/web-BerkStan.txt,1.80049594s,256,2,279
one_phase_optimized_threads,./graphs/web-BerkStan/web-BerkStan.txt,1.534213983s,256,3,279
one_phase_optimized_threads,./graphs/web-BerkStan/web-BerkStan.txt,1.443018728s,256,4,279
one_phase_optimized_threads,./graphs/web-BerkStan/web-BerkStan.txt,1.479604587s,256,6,279
one_phase_optimized_threads,./graphs/web-Google/web-Google.txt,870.729341ms,256,1,15
one_phase_optimized_threads,./graphs/web-Google/web-Google.txt,484.670069ms,256,2,15
one_phase_optimized_threads,./graphs/web-Google/web-Google.txt,363.065837ms,256,3,14
one_phase_optimized_threads,./graphs/web-Google/web-Google.txt,339.145748ms,256,4,15
one_phase_optimized_threads,./graphs/web-Google/web-Google.txt,310.409315ms,256,6,17
one_phase_optimized_threads,./graphs/web-NotreDame/web-NotreDame.txt,248.244744ms,256,1,36
one_phase_optimized_threads,./graphs/web-NotreDame/web-NotreDame.txt,193.605351ms,256,2,35
one_phase_optimized_threads,./graphs/web-NotreDame/web-NotreDame.txt,157.402706ms,256,3,32
one_phase_optimized_threads,./graphs/web-NotreDame/web-NotreDame.txt,137.574104ms,256,4,32
one_phase_optimized_threads,./graphs/web-NotreDame/web-NotreDame.txt,140.127127ms,256,6,33
